INSEE_COM,DENS3,DENS7,SERVICES POUR LES PARTICULIERS,COMMERCES,ENSEIGNEMENT,SANTÉ ET ACTION SOCIALE,TRANSPORTS ET DÉPLACEMENTS,"SPORTS, LOISIRS ET CULTURE",TOURISME,SERVICES PUBLICS,SERVICES GÉNÉRAUX,SERVICES AUTOMOBILES,ARTISANAT DU BÂTIMENT,AUTRES SERVICES,GRANDES SURFACES,COMMERCES ALIMENTAIRES,COMMERCES SPÉCIALISÉS NON-ALIMENTAIRES,ENSEIGNEMENT DU PREMIER DEGRÉ,ENSEIGNEMENT DU SECOND DEGRÉ - PREMIER CYCLE,ENSEIGNEMENT DU SECOND DEGRÉ - SECOND CYCLE,ENSEIGNEMENT SUPÉRIEUR NON-UNIVERSITAIRE,ENSEIGNEMENT SUPÉRIEUR UNIVERSITAIRE,FORMATION CONTINUE,AUTRES SERVICES DE L’ÉDUCATION,ETABLISSEMENTS ET SERVICES DE SANTÉ,FONCTIONS MÉDICALES ET PARAMÉDICALES (À TITRE LIBÉRAL),AUTRES ÉTABLISSEMENTS ET SERVICES À CARACTÈRE SANITAIRE,ACTION SOCIALE POUR PERSONNES ÂGÉES,ACTION SOCIALE POUR ENFANTS EN BAS-ÂGE,ACTION SOCIALE POUR HANDICAPÉS,AUTRES SERVICES D’ACTION SOCIALE,INFRASTRUCTURES DE TRANSPORTS,EQUIPEMENTS SPORTIFS,EQUIPEMENTS DE LOISIRS,EQUIPEMENTS CULTURELS ET SOCIOCULTURELS,TOURISME
80542,3,6,4,1,1,2,0,4,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
80543,3,6,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80544,3,6,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80545,3,6,9,1,1,1,0,2,0,1,0,1,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
80546,3,6,12,2,1,3,0,4,1,1,0,1,4,6,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,1,0,1
80547,3,6,4,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80548,3,6,5,0,0,0,0,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
80549,3,6,8,5,1,8,1,2,2,1,1,1,3,2,0,2,3,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,1,0,1,2
80550,3,6,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80552,3,5,8,1,1,10,0,6,0,1,1,1,0,5,0,1,0,1,0,0,0,0,0,0,0,4,1,0,4,1,0,0,5,1,0,0
80553,3,6,5,0,0,0,0,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80554,3,5,18,5,1,23,0,5,0,2,2,2,5,7,0,3,2,1,0,0,0,0,0,0,2,17,2,1,1,0,0,0,4,0,1,0
80555,3,6,7,1,1,2,0,5,0,1,1,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0
80556,3,6,8,1,1,0,0,2,0,1,0,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80557,3,6,7,1,1,3,0,3,0,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
80558,3,6,4,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
80559,3,6,6,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80560,3,6,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80561,2,3,114,45,10,77,2,35,3,8,5,15,31,55,3,13,29,5,2,2,1,0,0,0,10,47,5,3,10,2,0,2,29,4,2,3
80562,3,5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80563,3,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80565,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80566,3,6,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80568,3,6,8,0,1,1,0,2,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
80569,3,6,10,0,1,0,0,2,0,1,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80570,3,5,68,24,3,51,2,26,3,3,5,7,19,34,3,8,13,2,1,0,0,0,0,0,1,39,4,3,4,0,0,2,19,5,2,3
80571,3,5,4,1,1,1,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80572,3,6,3,0,1,0,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80573,3,6,8,2,1,0,0,3,0,1,0,1,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
80574,3,6,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80575,3,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80576,3,6,7,1,0,0,0,2,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80577,3,6,6,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80578,3,6,7,2,1,2,0,8,2,1,1,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,2
80579,3,6,18,12,1,8,2,4,0,1,0,7,3,7,4,0,8,1,0,0,0,0,0,0,0,6,0,0,2,0,0,2,4,0,0,0
80580,3,6,7,0,0,0,0,2,3,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
80582,3,6,14,3,1,2,1,6,0,1,1,1,9,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0
80583,3,6,3,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80584,3,5,15,1,1,4,0,9,0,1,1,1,4,8,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,1,1,0
80585,3,5,37,14,3,26,2,12,0,3,4,12,4,14,1,6,7,2,1,0,0,0,0,0,0,16,4,2,4,0,0,2,11,0,1,0
80586,3,6,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80587,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80588,3,6,6,0,1,1,0,2,0,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
80589,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80590,3,6,8,0,0,2,0,1,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
80591,3,6,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80592,3,6,9,1,0,0,0,2,0,1,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80593,3,6,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80595,3,6,5,1,0,0,0,3,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80596,3,6,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80597,3,6,11,0,1,1,0,3,0,1,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
80598,3,5,21,8,2,20,0,8,0,2,1,2,5,11,1,3,4,1,1,0,0,0,0,0,1,11,3,2,2,1,0,0,7,0,1,0
80599,3,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80600,3,6,11,6,1,1,2,4,3,2,1,0,6,2,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,3
80601,3,6,4,1,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
80602,3,7,3,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80603,3,6,3,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80604,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80605,3,6,3,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80606,3,5,34,15,6,24,0,8,0,3,5,7,8,11,2,2,11,2,1,1,0,0,2,0,1,17,2,2,1,1,0,0,7,0,1,0
80607,3,6,6,0,0,0,0,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80609,3,6,4,0,0,0,1,6,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0
80611,3,5,14,1,1,1,0,6,0,1,0,0,9,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0
80613,3,5,12,2,1,3,0,8,0,1,0,0,3,8,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0
80614,3,6,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80615,3,6,8,1,1,2,0,0,1,1,0,1,2,4,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
80616,3,6,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
80617,3,6,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80618,3,6,16,4,2,3,0,4,2,1,0,0,9,6,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,2
80619,3,5,3,2,1,2,0,6,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,1,0
80620,2,3,223,93,18,112,0,64,8,9,12,18,63,121,7,22,64,4,2,5,1,0,6,0,14,64,9,9,9,5,2,0,58,2,4,8
80621,3,6,9,1,1,1,0,2,0,1,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
80622,3,5,21,7,1,16,5,14,1,2,1,3,7,8,1,2,4,1,0,0,0,0,0,0,0,10,1,2,3,0,0,5,10,2,2,1
80623,3,6,8,0,1,0,0,3,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80624,3,6,3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80625,3,5,28,3,1,14,3,9,0,1,2,2,14,9,0,1,2,1,0,0,0,0,0,0,1,11,1,0,1,0,0,3,8,1,0,0
80626,3,6,2,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
80627,3,5,11,3,1,10,0,7,0,1,0,1,5,4,0,2,1,1,0,0,0,0,0,0,0,8,1,0,1,0,0,0,6,0,1,0
80628,3,6,17,0,1,0,0,4,0,1,0,4,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
80629,3,6,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80630,3,5,46,17,3,46,2,21,2,5,4,7,13,17,3,4,10,2,1,0,0,0,0,0,2,24,5,3,4,8,0,2,17,2,2,2
80631,3,7,2,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
80632,2,4,33,7,1,14,2,4,0,1,4,2,12,14,1,3,3,1,0,0,0,0,0,0,0,7,0,1,2,3,1,2,4,0,0,0
80633,3,6,12,0,0,3,0,6,1,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,0,1
80634,3,5,8,1,1,1,1,5,1,1,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1
80635,3,5,26,7,1,12,2,10,0,1,1,1,10,13,2,2,3,1,0,0,0,0,0,0,0,8,1,1,2,0,0,2,6,3,1,0
80637,3,6,5,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80638,3,6,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80639,3,5,25,5,1,12,2,4,4,1,1,5,14,4,0,1,4,1,0,0,0,0,0,0,0,7,1,0,3,1,0,2,4,0,0,4
80640,3,6,3,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80642,3,6,7,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80643,3,5,6,1,1,1,0,4,0,1,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
80644,3,6,13,1,1,1,0,3,1,1,1,3,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
80645,3,5,9,0,1,0,0,7,0,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0
80646,3,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80647,3,6,3,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
80648,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80649,3,6,47,20,1,3,0,12,13,2,2,5,14,24,1,11,8,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,6,2,13
80650,3,5,9,6,1,17,0,3,0,1,1,1,3,3,1,2,3,1,0,0,0,0,0,0,0,15,1,0,1,0,0,0,3,0,0,0
80651,3,6,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
80652,3,5,14,2,1,0,0,3,0,1,1,1,5,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80654,3,6,9,1,1,0,1,4,0,1,1,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
80655,3,6,7,0,1,0,0,5,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
80656,3,5,19,5,1,25,0,9,0,1,1,4,7,6,0,3,2,1,0,0,0,0,0,0,1,19,2,2,1,0,0,0,7,1,1,0
80657,3,6,5,0,1,0,0,3,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80658,3,6,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80659,3,6,2,0,1,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
80661,3,5,15,4,1,11,2,3,0,1,0,1,3,10,0,1,3,1,0,0,0,0,0,0,0,8,1,0,2,0,0,2,3,0,0,0
80662,3,6,2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80663,3,6,7,0,0,0,1,2,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
80664,3,6,4,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
80665,3,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80666,3,7,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80667,3,6,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80668,3,6,3,1,1,0,0,4,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
80669,3,6,6,0,1,0,0,1,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80670,3,6,8,0,1,0,1,5,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0
80671,3,6,3,1,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
80672,3,5,5,1,2,7,0,8,2,1,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,3,1,0,3,0,0,0,5,1,2,2
80673,3,6,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80674,1,1,77,22,3,27,5,17,0,1,2,22,26,26,1,7,14,2,1,0,0,0,0,0,1,15,2,1,5,3,0,5,15,0,2,0
80675,3,6,8,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80676,3,6,4,0,1,0,0,5,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
80677,3,5,27,14,3,22,0,10,0,4,3,5,8,7,1,7,6,2,1,0,0,0,0,0,1,15,3,1,2,0,0,0,8,1,1,0
80678,3,6,13,1,1,0,1,4,0,1,1,2,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
80679,3,6,10,2,1,1,0,2,0,1,1,0,4,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
80680,3,5,54,24,4,40,2,10,1,3,5,9,15,22,3,9,12,3,1,0,0,0,0,0,1,23,6,3,6,1,0,2,9,0,1,1
80681,3,6,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80682,3,6,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80683,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80684,3,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80685,2,3,131,54,7,74,2,34,1,4,11,17,31,68,7,10,37,5,2,0,0,0,0,0,4,46,6,4,7,7,0,2,31,1,2,1
80686,3,6,12,0,1,12,0,4,0,1,1,0,6,4,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,0,0,4,0,0,0
80687,3,6,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80688,3,5,69,40,7,37,2,13,5,4,7,7,20,31,5,10,25,3,2,1,0,0,1,0,0,29,4,1,3,0,0,2,12,0,1,5
80690,3,5,8,0,1,2,0,3,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0
80691,3,6,1,1,1,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
80692,3,6,16,8,1,6,0,7,0,1,1,1,7,6,0,2,6,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,6,0,1,0
80693,3,6,7,1,1,0,0,2,2,1,1,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
80694,3,6,5,0,1,0,0,3,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
80695,3,6,8,0,1,1,0,3,0,2,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
80696,3,5,12,3,1,25,1,11,0,1,1,1,4,5,0,1,2,1,0,0,0,0,0,0,0,22,1,0,2,0,0,1,9,2,0,0
80697,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80698,3,6,5,0,0,0,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
80699,3,6,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80700,3,6,15,0,1,3,0,7,2,1,1,2,7,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,1,2
80701,3,6,5,0,1,0,0,3,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
80702,3,5,22,6,1,10,1,4,0,1,0,1,12,8,0,1,5,1,0,0,0,0,0,0,0,8,1,0,1,0,0,1,3,0,1,0
80703,3,6,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80704,3,6,7,0,1,1,1,5,0,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0
80705,3,6,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80706,3,5,16,3,1,8,1,10,0,1,1,3,5,6,0,0,3,1,0,0,0,0,0,0,0,4,1,1,2,0,0,1,8,1,1,0
80707,3,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80708,3,6,4,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80709,3,6,5,0,0,0,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80710,3,6,8,1,1,1,0,1,0,1,0,1,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80711,3,5,14,2,1,23,0,9,0,2,2,1,3,6,0,1,1,1,0,0,0,0,0,0,1,16,1,2,2,1,0,0,7,0,2,0
80713,3,6,7,1,0,0,0,2,5,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
80714,2,3,22,2,1,3,0,7,1,1,1,4,9,7,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,0,1,1
80716,3,5,19,12,1,16,0,9,2,1,1,1,7,9,0,5,7,1,0,0,0,0,0,0,0,13,1,1,1,0,0,0,4,3,2,2
80717,3,5,15,2,1,9,0,6,0,2,1,2,7,3,0,2,0,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,5,0,1,0
80718,2,4,31,4,2,14,1,11,0,1,0,5,19,6,0,0,4,2,0,0,0,0,0,0,0,12,0,0,2,0,0,1,10,0,1,0
80719,3,6,2,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80721,3,5,76,52,3,34,0,17,17,4,4,4,11,53,3,22,27,2,1,0,0,0,0,0,3,21,2,3,3,2,0,0,8,7,2,17
80722,3,6,7,1,1,0,1,2,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
80723,3,6,3,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80724,2,4,34,7,1,20,0,6,1,1,1,4,12,16,1,3,3,1,0,0,0,0,0,0,0,17,1,0,2,0,0,0,6,0,0,1
80725,2,4,40,18,4,65,1,19,0,1,0,3,12,24,2,2,14,1,0,0,0,1,1,1,0,58,3,0,4,0,0,1,18,0,1,0
80726,3,6,4,0,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
80728,3,6,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
80729,3,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80730,2,4,12,3,0,2,0,9,1,1,0,1,4,6,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,1
80732,3,6,15,6,1,5,0,4,0,1,1,3,4,6,0,3,3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,3,1,0,0
80733,3,6,5,1,0,0,0,2,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
80734,3,6,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80735,3,6,5,0,1,1,0,2,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
